1.1023335083050612,3.6182325424926143,0
6.581766582876035,3.014114718347786,1
6.118041159845109,5.940555422428547,1
2.1286270750264435,3.950729232896731,0
7.816797538870568,1.5179867398295366,1
7.072861732110396,9.970886168256754,1
3.0153068736460122,7.268313893637552,0
8.112002753738256,1.4761257029140484,1
3.7044213836140605,6.2016988087220195,0
3.575270055647052,4.371866059440716,0
8.945630751489752,6.306288554223247,1
7.369778320746876,6.769523515510526,1
4.0107146697285305,4.297009036701186,0
9.044523614306174,3.3432302419565527,1
7.205515337171738,9.86999191194251,1
2.461964139509747,5.495833652058659,0
0.8703047831649868,2.6554257721252137,0
0.47065021153998354,0.7671300725024233,0
5.292321098507314,8.980555262824728,1
2.67034846751912,2.4542887536596156,0
6.390647674236436,1.3170092089072738,1
0.2804214015575668,5.7997057011275635,0
3.289330722393975,8.421005635277831,0
2.6254605823557666,8.24371424163368,0
9.460160598536872,2.6585186994285417,1
1.3525549390143021,2.3560669482618337,0
3.8651532262670605,0.0997765175317955,0
9.923008116620988,9.029099542828726,1
6.615781596402213,9.693481410522596,1
1.2784830156290217,2.2355042590235987,0
0.448231992358602,3.346368909466367,0
7.741875831909573,7.332275625437147,1
5.8051019002827715,7.35375852519581,1
5.700307106441284,5.403075523731839,1
3.422906810041698,9.615411766386922,0
5.423112037776288,8.544648525793592,1
4.03900606624198,5.8962476884913055,0
7.380868212508802,4.330346008693967,1
7.921782851199435,8.773243991901072,1
8.205037956649765,3.939880206906966,1
0.3619734681296438,1.0739519589214053,0
5.516747954281222,6.417434634675443,1
8.232781976535328,4.225144394605983,1
7.079651505986856,7.195335756677002,1
4.799357031653009,5.118648040223598,0
6.234018629885193,9.142996059598952,1
2.507946141802506,5.342437969918754,0
4.050509685079566,2.5264726777366064,0
3.3382091673765135,7.671572548498177,0
7.466773530852684,9.272218426943278,1
5.251420899867511,7.1769925680987505,1
4.083493881877393,3.041955975024173,0
4.837525103417011,0.5031504055614011,0
5.007991383654601,6.098535869585923,1
3.16882266251549,5.193734302800213,0
1.4125979312618087,4.75943993946222,0
1.1257105067838002,5.255372816998696,0
0.03963023294657142,6.780834011022897,0
4.534341452596213,5.502700373425964,0
6.322544694197058,1.6424593117056818,1
0.6806375937190845,6.852801640123774,0
6.896589626216377,0.8110638812334747,1
1.5053538802107314,6.4836643611080245,0
4.732106421117109,0.017689360939757703,0
3.5165041689322174,4.684775730286307,0
6.772112806394226,4.258720567739413,1
0.14369506978473168,9.786398583278629,0
9.052640830904672,7.728487710634174,1
5.709672987274907,0.5182993577473383,1
6.225115902582745,8.774675059946592,1
7.969240236436387,3.430847873143359,1
3.9810468818552778,5.445809201604237,0
8.352644287845749,5.1720613264839415,1
8.290814445989714,6.8827523494203104,1
4.118258244502659,5.105999537103277,0
6.54845517077896,4.924654903491495,1
9.221827734201948,8.202532893989869,1
7.280238812670733,6.835485583488422,1
4.235423558952585,8.410328048954604,0
6.288841500284789,2.5610817137933415,1
2.999864320906082,2.2516039612188865,0
1.3811051545994335,9.513620288478657,0
6.0341121364306165,9.625301008891789,1
0.5281746092601358,2.587453332742793,0
9.095034698526684,9.385062729900342,1
1.2024916832038224,7.847245918212558,0
4.798279206938925,2.7809082060719916,0
4.507251045805419,8.231472736144363,0
1.2096929219110752,4.161343086634383,0
7.694857369699461,7.588112531604445,1
1.0805899173630784,8.963220189177969,0
8.810266479170302,1.1150019837653602,1
1.8756388046037442,4.945365096094423,0
1.9931876048953723,5.874024960947746,0
7.111311000152809,0.20135024726758877,1
5.186022449222199,9.922145390102017,1
8.546021782390198,5.4827545329789595,1
9.847101372142745,4.8346883667785026,1
9.543219108926344,0.01378652991308682,1
7.273634859018429,6.344747023047717,1
5.312210517057104,9.47731770252194,1
6.070239727939849,9.225408123617399,1
9.510304509184337,8.8308582236836,1
6.618702737537612,4.445810803079642,1
0.3372079587207899,0.6702507062836571,0
0.5816171348074795,5.159417844669207,0
0.11828075719106379,1.7514486109377658,0
1.9410638884115794,9.909723556309283,0
5.203576347991738,9.182458651054924,1
